age,income,score,balance,region,label
64.0,53317.65,-1.6295,401.63,north,0
48.2,36644.03,0.6738,3032.81,north,0
67.3,84298.49,0.2417,4004.21,north,1
38.7,58599.27,-0.7823,7707.98,west,0
37.7,45614.32,-1.5115,4463.13,north,1
51.3,47291.50,-0.8649,6677.67,west,0
39.1,47686.61,-1.2882,1465.30,south,0
54.8,48867.48,-0.3585,280.09,east,0
45.6,31750.18,-0.3475,4232.89,south,0
56.6,82031.72,2.3789,9309.05,south,1
60.9,67011.01,-2.0072,6226.46,east,0
47.5,77882.53,-0.5644,3419.79,east,1
65.5,53690.02,0.5401,2844.27,north,1
58.6,66360.40,0.9931,8659.32,west,1
62.6,63063.13,1.2946,6566.40,west,1
19.0,81532.40,-0.9422,469.06,north,1
18.8,74937.86,0.7778,-1099.64,south,1
51.0,66572.60,-2.7744,10403.52,south,0
35.3,48099.52,-0.2139,5167.83,north,0
63.4,37983.58,0.8268,4747.91,north,1
38.4,45344.04,0.6881,5766.66,north,1
56.7,48386.84,-1.3594,4446.79,south,0
30.8,50128.25,-0.8003,4266.85,north,0
50.7,37347.10,-2.0835,4515.35,south,0
64.8,90417.57,-0.7197,-1187.57,east,1
62.8,64941.37,-1.3330,3718.99,west,0
37.1,23071.19,,3313.46,west,0
43.1,40000.65,-0.7350,7852.89,north,0
45.8,35458.55,0.5782,7591.73,south,0
35.9,64367.75,-0.1100,3575.52,east,1
43.2,79525.08,-0.3263,4318.36,south,0
68.2,41944.69,1.7072,4932.43,east,1
63.8,71330.47,1.1293,10506.85,north,1
34.4,54943.26,-1.2847,7851.79,east,0
53.6,81031.26,1.3388,2716.32,north,1
67.3,84984.83,0.7367,8970.74,west,1
36.8,65690.40,1.2850,1943.62,north,1
62.1,73136.59,0.4353,8037.34,north,1
59.5,,-1.7468,5008.00,north,0
64.1,53168.25,-0.3679,1239.86,east,0
22.4,38734.89,-2.3644,3412.39,north,0
66.0,65978.51,-1.3631,4150.67,east,0
69.0,58716.39,-0.6809,7873.79,south,1
30.6,52982.83,1.2308,8570.20,west,0
50.9,58605.67,0.0362,-464.57,west,0
22.7,56612.03,0.2073,3260.61,south,1
49.3,41033.61,0.7142,7887.89,west,1
54.8,50354.00,-0.8847,6196.51,south,0
56.8,80864.17,1.0703,6233.69,south,1
62.6,55743.29,0.2105,6635.80,west,1
33.3,85492.64,-0.9399,6958.12,north,1
24.0,38935.26,-0.5633,8549.19,east,0
60.5,35274.72,-0.2421,3556.89,west,0
19.3,62325.62,0.5857,-1894.80,west,1
30.1,74162.44,1.3806,6138.23,south,1
30.3,48022.47,-0.3058,2817.46,north,0
58.3,71408.91,-0.2234,-200.56,east,1
41.0,77032.51,1.7483,4849.82,east,1
61.6,79581.63,3.1077,2483.44,south,1
52.7,57975.04,1.7517,4499.39,west,1
61.8,59061.82,0.1818,-1372.92,east,1
58.9,29887.25,-0.3561,6240.02,south,0
63.8,60419.24,0.6600,4519.42,east,1
32.4,65119.82,0.2905,5232.77,south,1
36.5,85766.86,-0.7788,2516.89,south,0
50.7,36816.24,1.3198,2287.61,north,1
48.3,44566.48,2.4702,7491.32,east,0
58.4,41742.04,-0.8282,6548.67,east,0
60.0,76376.23,-0.7766,3900.33,south,0
33.9,,-0.5018,1116.39,south,0
24.3,40271.85,-1.2406,6169.80,east,0
56.5,97567.23,0.7881,3194.55,north,1
53.7,,-1.4121,7155.38,east,0
32.4,35786.42,0.6454,2604.78,north,1
21.0,58908.09,0.3813,5191.07,north,1
19.2,75417.54,0.7247,5717.65,north,1
30.9,70029.64,-1.4558,3047.69,west,1
32.2,55968.39,0.1373,6242.66,east,0
28.8,45570.11,0.2624,633.16,west,0
20.6,75154.55,0.8606,8515.40,south,1
26.9,59884.46,0.3622,3431.35,south,0
36.2,74741.63,-0.5755,3413.47,south,1
22.8,67234.39,1.1128,4125.69,west,0
28.7,51505.18,1.3520,3600.93,south,0
40.8,86238.31,1.3196,2588.65,south,1
62.1,50923.88,-0.7354,5215.58,south,0
63.3,67842.07,0.5123,2830.43,south,1
39.1,48489.88,-0.9006,3773.21,south,0
24.5,55809.81,-0.1725,5141.80,north,0
32.0,55457.30,0.7345,4047.69,west,0
53.1,47972.85,-1.4117,2303.50,east,0
39.2,64326.07,2.7227,6979.61,west,0
47.7,83828.18,1.1981,10384.15,north,1
56.3,93811.04,-0.7584,2901.76,north,1
52.3,86104.81,-0.5635,7209.01,north,1
62.7,56867.97,-0.0781,2578.07,east,0
22.5,86489.14,-0.1434,3863.44,east,1
33.4,67617.33,-1.1944,1477.83,north,1
19.8,92663.91,-0.1364,2955.85,south,1
45.1,37116.24,-1.5245,2443.22,north,0
50.0,86937.70,-0.6125,4355.99,south,1
31.2,49126.61,1.7569,3688.71,south,0
20.9,81025.42,-0.0677,11016.01,east,1
42.1,51536.10,-0.3863,2114.02,south,0
26.7,76578.38,1.5420,6477.44,north,1
28.1,54888.93,0.3087,7087.67,north,0
37.8,25868.14,0.6112,-481.69,east,0
67.1,42426.29,-0.5670,-315.74,south,0
36.7,55626.99,1.0755,7215.31,west,0
54.9,60439.60,-0.3292,1252.13,north,1
37.4,19354.83,0.8583,3763.64,north,0
39.1,38254.00,0.6287,-3038.54,south,1
25.3,46730.45,1.6992,1540.12,west,0
27.6,,0.9767,3968.17,south,1
58.1,64007.75,-0.0212,7995.63,west,0
40.3,45106.57,-1.0487,10663.44,east,0
32.8,32472.26,-0.3012,2904.96,east,0
69.3,65490.07,-0.6857,8980.70,west,0
63.7,53979.11,1.5063,4732.46,east,1
31.7,76112.53,-0.4436,4065.71,east,1
40.6,,-2.2669,4111.40,north,0
47.5,71703.45,0.3735,4061.25,west,1
26.6,43848.98,0.7999,313.47,north,1
40.2,64864.85,-0.9100,4534.29,north,1
32.8,61636.82,0.7032,1456.76,east,1
60.1,68158.01,,5767.02,south,0
22.9,43068.49,0.2368,12702.11,north,0
69.6,57795.23,-0.1632,953.18,north,0
30.2,44620.03,0.3047,9612.05,north,1
35.2,57090.86,0.4132,1492.23,south,0
21.9,71282.78,-0.6707,3798.58,east,1
65.5,114114.10,0.7931,7786.27,east,1
61.1,60640.06,-0.5002,6272.73,south,0
21.5,72966.48,0.1127,8271.79,north,1
45.5,62057.49,1.4006,8730.78,south,1
38.3,80567.59,-0.9172,3967.24,south,1
49.5,68388.16,0.0687,3241.56,north,1
35.5,78950.34,1.5791,6631.94,south,1
67.7,66457.23,1.2423,6280.83,west,1
29.3,,-0.6792,9788.81,west,1
60.7,84978.32,-0.6190,-1467.08,south,0
31.9,29182.82,0.5386,7794.95,east,0
51.8,65457.91,-0.6538,6262.69,north,0
40.2,61446.76,0.0677,3939.04,west,1
45.3,20090.00,-1.3595,2427.56,south,0
45.1,44443.79,0.6240,2487.80,east,1
50.6,51701.82,-1.5980,2512.54,east,0
21.5,46742.88,0.1269,9528.73,west,0
21.1,62391.41,0.6897,4886.98,east,1
68.5,27565.19,-0.6696,4027.74,east,0
31.2,73565.26,-1.5647,4975.17,east,1
36.6,74075.73,-1.2677,6466.52,south,1
30.5,66444.13,-1.9078,7021.42,south,1
51.6,54093.42,1.7721,4782.41,east,0
69.2,60152.04,-1.9192,4231.31,east,0
38.9,51652.94,-1.2864,2553.99,north,1
34.7,80791.93,0.3196,4697.44,north,1
36.2,69221.33,0.0433,4426.57,north,1
19.4,96137.71,1.0162,3015.92,south,1
22.7,53430.22,1.3024,3918.22,west,1
20.5,86324.94,0.4410,8488.23,east,1
34.8,49660.97,-0.0701,7153.52,north,0
69.2,57002.32,-0.5669,5657.55,south,0
25.3,41213.98,-0.1886,8339.78,north,0
46.5,69561.50,0.9355,5195.16,west,1
28.8,59018.32,0.6025,8230.98,west,1
19.9,71326.62,0.6167,4799.67,south,1
61.5,87046.26,-1.6767,9079.41,east,0
24.6,59089.03,-0.7685,6430.89,east,0
25.0,66974.40,-0.6909,3942.26,west,1
60.5,76359.25,-0.5473,1367.09,north,1
30.7,59040.48,-1.0618,5241.43,east,0
28.3,50212.97,0.6730,5266.96,east,1
67.0,66567.90,1.0506,1657.21,north,1
28.1,69207.20,1.8069,4218.91,south,1
61.2,74209.15,-0.5294,3098.13,east,0
34.0,75152.34,-0.1061,5648.20,south,1
47.4,48036.57,0.0878,1094.00,north,1
34.2,68152.30,-0.0132,4797.68,west,0
35.6,82357.38,-0.8419,10453.22,south,1
66.5,51736.17,0.7914,7691.36,north,1
65.2,66675.57,-2.0222,4778.50,south,0
27.1,48939.34,-0.4854,9336.12,south,0
55.7,63139.92,-1.9057,3748.85,north,1
25.3,91480.83,0.6217,7291.41,north,1
33.6,63250.45,-1.3950,5748.08,west,1
21.7,42683.76,-1.1596,3595.65,east,0
51.7,66364.85,-0.0189,6311.68,east,1
55.8,64018.48,-1.0459,11793.25,east,0
56.8,80273.02,0.2440,2344.69,east,1
58.3,35352.36,-0.3926,2268.80,west,0
38.5,43589.27,1.9540,9841.43,west,0
27.2,58722.04,-1.2233,2969.18,east,1
18.2,32086.93,-0.8215,4526.85,north,0
40.9,80642.00,0.5655,3522.95,west,1
66.5,23578.52,0.1138,2673.66,west,0
41.3,45141.09,0.4420,6280.67,south,1
50.0,33471.62,-0.2952,1910.41,north,0
65.7,48297.52,0.9443,1825.52,west,1
62.9,74593.19,0.3432,4128.11,south,1
56.5,71006.35,1.3177,6462.05,south,1
48.8,76852.62,-1.3593,9073.80,north,0
30.1,71024.83,0.2502,4777.17,west,1
56.9,23452.20,-0.2266,7563.95,north,0
39.7,65577.99,0.3968,8888.98,south,1
54.7,26821.74,-0.9443,6241.15,north,0
29.6,51054.39,0.8078,7342.23,east,1
66.9,53052.35,-1.3366,4269.40,north,0
26.5,50321.95,0.8849,150.19,south,1
59.1,69010.37,0.5454,7162.93,north,1
64.3,45533.88,-1.8050,1536.91,south,0
25.9,91387.66,0.3960,6520.43,east,1
63.0,70933.03,-1.9430,2445.35,east,0
51.5,81448.21,0.5632,1410.40,north,1
49.4,73826.98,-1.6075,4511.78,west,0
31.2,76255.63,-0.0726,1134.50,east,1
35.1,59377.57,-0.2721,5094.13,north,1
30.2,95582.70,-1.6296,4297.87,north,1
41.0,41151.09,-1.8589,4216.16,north,0
51.7,68469.83,0.4995,9336.47,south,1
55.9,60218.30,-0.4849,7256.03,south,0
54.7,56109.32,1.0875,4157.00,west,1
36.0,65887.64,-0.0488,7264.69,east,1
35.5,46623.23,2.7582,6038.19,south,0
57.7,75827.08,0.1758,3894.95,east,1
68.6,74314.96,1.7688,916.59,east,1
29.5,,0.3522,2733.02,west,1
39.5,73458.60,0.0871,10615.80,north,1
32.4,41410.20,0.5450,5014.36,west,1
68.7,27520.65,,6519.49,east,0
18.9,49686.53,-0.6428,9896.55,south,0
64.4,55880.31,1.6635,2734.45,east,1
57.9,105117.11,-0.1853,8057.66,west,1
35.3,56036.49,-1.1462,-2636.35,north,1
53.4,78772.42,0.5209,1834.39,west,1
37.2,75406.91,-0.8304,-1545.48,south,1
51.1,98213.49,0.0896,4824.83,south,1
40.1,62258.99,1.1510,4911.78,south,1
65.6,71948.30,1.3101,2693.57,south,1
41.8,56666.18,1.8415,2949.54,east,1
60.2,44562.61,1.1920,13496.86,south,1
48.0,42038.87,0.6768,6064.66,north,0
37.4,46022.27,0.5692,6424.34,west,0
68.3,85923.13,0.3204,2235.34,north,1
28.2,65309.42,-0.0143,2539.22,east,0
65.2,57384.81,2.3053,5448.70,west,1
69.0,60479.36,-0.0498,3915.35,south,0
62.2,49987.80,1.7074,4354.47,west,1
49.7,59556.23,-0.0886,4000.21,south,0
50.4,59437.40,1.2480,-254.37,west,0
66.3,71916.06,-2.8207,5957.99,east,0
40.5,76596.56,0.1875,5509.53,south,1
60.9,30676.32,,6499.75,north,0
58.3,64352.05,1.6164,6932.49,south,1
62.7,84961.42,1.5470,10237.11,west,1
40.9,41760.84,,3694.83,north,0
51.9,55656.74,-0.0340,5473.99,west,0
22.8,63210.35,0.9751,8888.21,north,1
21.7,80015.84,0.3521,3777.08,east,1
23.6,70926.30,0.1491,8270.19,south,1
56.2,56223.70,1.0333,3429.98,east,1
36.5,69194.12,-1.2581,3548.32,south,0
65.2,78864.87,1.6758,1680.54,south,1
22.1,67213.83,0.5123,4469.84,east,1
27.0,93678.50,-2.8288,11003.22,west,1
61.5,67806.89,-0.8506,10300.45,west,0
39.8,41254.75,-0.0118,5154.05,east,0
29.5,46055.57,2.3498,6412.88,west,0
58.6,57767.83,0.0646,8290.57,north,1
30.2,56457.69,-1.4348,1741.93,north,0
68.6,71387.08,1.4473,3663.22,north,1
32.3,66576.48,,4331.65,east,1
62.6,91104.64,0.0784,-657.54,west,1
42.9,74825.15,1.1391,2551.62,north,1
66.6,86972.57,-0.2999,3034.73,east,1
33.4,46456.33,-0.0220,3894.26,east,0
66.1,52511.97,1.1003,4228.89,east,1
33.7,72555.34,0.5403,-1869.10,north,1
41.3,61881.44,1.0747,6154.57,east,1
50.9,71535.39,-0.2673,3363.94,south,0
46.8,64744.96,1.7927,6216.69,south,1
52.9,49055.15,-1.3207,6587.55,north,0
54.2,90935.06,-1.2720,4300.04,west,1
31.9,80820.47,0.6131,10101.48,west,1
18.5,32248.25,-0.1993,-228.89,west,0
55.6,49143.14,0.3138,4668.43,south,1
49.2,60672.82,0.1515,5028.52,north,1
47.3,72506.46,-0.0406,9040.14,east,0
43.8,58971.84,-0.9492,4504.48,south,0
66.3,35738.86,0.4239,6405.15,south,1
33.4,75244.18,1.4316,5349.52,north,1
65.4,56545.94,-0.7220,10857.60,west,0
26.7,81950.97,2.0157,3808.04,west,1
54.1,65743.61,1.6933,2147.58,north,1
67.0,78333.99,-0.7245,3326.44,north,1
26.0,75348.25,0.9306,6037.06,south,1
58.0,76210.15,-0.9747,9021.73,east,1
32.2,51159.97,-0.0004,-2199.10,north,1
21.1,78841.74,-0.9717,972.10,east,1
40.4,63998.36,-0.4114,8992.98,north,1
54.3,37885.18,-1.7339,3539.06,east,0
32.7,53237.48,-0.0315,2609.79,north,1
67.4,54270.89,-0.9240,3426.86,north,0
18.1,68786.52,-0.7699,2162.20,south,0
31.9,72681.04,-1.8496,1617.71,east,1
35.8,40300.39,0.1648,5046.35,west,0
37.3,73407.88,2.0307,2510.89,north,0
33.6,59203.06,-0.2396,9891.10,south,0
19.1,41378.25,-0.0267,-2627.02,north,0
28.9,75370.19,-1.0148,6386.91,north,0
31.6,46696.62,-0.3466,2696.03,south,0
53.0,38937.18,-0.7325,9782.17,east,0
37.6,74000.14,-1.4386,1854.07,north,1
55.6,76575.88,-0.7699,6281.22,north,1
41.0,48546.92,-0.3952,9640.91,east,0
35.7,79413.14,0.4331,6458.53,north,1
26.3,78436.23,-0.2195,2913.68,south,1
29.9,,0.3985,4246.77,east,1
64.9,,1.4125,5377.33,west,1
41.7,59381.99,1.0415,9161.52,east,1
34.3,64487.06,-0.3050,5216.81,south,0
29.4,17562.56,-1.6567,6643.17,south,0
63.6,71875.39,-0.0768,1499.35,south,1
54.6,49324.57,0.1929,4981.27,north,1
54.1,68375.25,1.1069,8515.29,west,1
59.8,29729.49,0.2490,3950.76,west,0
30.5,81247.56,2.8958,3346.14,east,1
56.0,86645.81,-0.2169,3663.91,south,0
21.7,94426.34,0.7661,8235.91,south,1
52.6,8000.00,-0.8097,6321.58,east,0
34.8,71051.55,-0.9013,5986.43,south,1
52.4,66699.63,-0.1954,2624.44,east,1
29.8,8000.00,0.3050,-460.01,west,0
36.4,47372.82,0.7906,7939.20,north,1
52.9,59017.57,-3.0526,3488.22,south,0
66.9,86108.90,1.2244,7320.82,west,1
35.7,45593.41,1.5963,6328.87,south,0
26.8,,1.4514,3042.52,east,0
24.5,59561.78,0.9472,1511.33,south,0
52.9,67171.11,-0.0286,7547.30,north,1
64.5,53459.34,0.6534,-1536.21,south,1
18.9,76662.82,1.3845,-2168.49,east,1
35.9,78098.73,-0.8799,9438.31,east,0
26.8,36187.08,0.7633,2310.71,north,1
67.6,80792.48,0.5974,5316.62,north,1
24.9,,-0.0481,7949.32,east,0
21.6,55741.22,1.8850,11002.37,south,0
57.9,,-0.6074,1755.46,north,1
69.9,62463.44,-0.8931,4230.70,north,1
58.2,71042.44,0.0411,7469.40,east,1
24.0,74894.25,-0.5428,4731.20,south,1
39.2,71492.33,1.4256,2391.73,west,0
45.0,51078.15,-1.5789,7583.63,south,0
64.7,43658.93,-1.2285,-322.18,south,0
57.2,73012.17,0.3938,7692.76,east,1
21.1,74400.49,0.8281,4616.29,west,0
41.6,67211.58,-1.1066,4743.82,north,0
58.5,57408.91,1.3805,2683.91,south,1
46.2,76205.06,-1.8413,4004.97,south,0
52.7,60345.79,1.1071,7874.26,south,1
68.3,36243.71,-0.8142,5492.10,north,0
68.9,65891.73,-0.3998,8092.17,south,0
61.5,69906.31,1.8729,6478.92,south,1
47.7,74764.77,0.0093,3600.54,south,1
34.0,44849.46,-0.5746,3924.33,west,0
26.3,47402.33,0.3097,4884.08,south,0
26.7,66858.35,1.9571,3395.04,west,1
51.3,52888.35,0.1351,8905.60,west,0
58.2,59725.02,-0.7048,1293.82,east,0
62.7,77787.29,0.2734,9852.52,north,1
65.5,68025.78,-1.1747,2657.48,south,0
33.0,93731.91,-0.6236,2087.63,west,1
35.4,66215.70,-0.5055,4650.77,north,1
28.2,91710.27,0.7081,887.56,east,1
46.3,80145.15,-0.4269,9691.04,east,1
67.2,106755.66,0.5410,9616.36,south,1
57.4,61406.62,1.2102,9005.93,east,1
40.7,59607.77,1.6363,9994.56,north,0
26.3,84594.47,-1.6304,8468.47,south,1
61.8,51960.53,0.0037,-720.42,north,1
64.6,52911.68,-1.0941,6734.31,north,0
57.9,65682.85,0.6968,2602.32,south,1
33.2,68031.16,0.3061,7304.01,west,0
38.3,36163.00,0.0454,3904.77,south,0
48.3,65896.84,-0.4752,3401.86,west,0
65.7,55799.41,-0.9100,1990.74,west,0
30.6,60898.42,-1.6359,6460.55,north,1
39.8,64554.48,1.0191,8011.51,east,1
21.1,58002.21,-0.1457,1499.84,north,1
18.2,,0.0851,5855.42,west,1
30.7,70194.55,0.3731,6086.48,east,0
60.1,58142.94,0.8432,4405.63,west,1
53.1,62884.08,1.9359,4145.63,south,1
42.8,80156.00,-0.1255,8270.89,south,1
39.3,75632.06,0.7054,8667.24,west,1
31.8,84266.95,-1.5797,6933.57,south,1
57.8,59149.09,-0.3400,6845.97,west,0
43.4,64101.69,-0.6553,7010.43,north,0
21.6,97670.16,-0.5742,3014.87,south,1
50.6,61002.60,1.2071,4544.53,west,1
69.6,91769.40,0.1599,4860.21,west,1
21.8,76816.72,0.1174,1993.45,north,1
69.8,54056.18,0.1300,7117.17,north,1
23.2,36727.38,-0.1713,10366.86,north,0
34.0,73118.58,-0.1677,10818.13,north,1
68.8,49161.40,-0.5924,4082.58,west,0
68.5,49105.16,-0.4827,3343.58,north,0
27.6,30838.77,-0.3756,2353.59,west,0
55.5,83017.13,-0.1301,6786.55,west,1
49.9,63639.49,-1.8148,4526.31,east,0
38.7,62270.38,0.1178,8207.90,west,1
58.8,68880.10,0.0138,1493.54,east,1
51.0,66181.23,0.4649,5221.57,west,1
29.7,63541.31,-1.0605,2959.23,north,0
43.5,71083.23,-0.8793,5523.37,south,0
54.9,56925.55,0.8458,4104.79,west,0
50.3,15705.51,-0.6671,-750.08,east,0
46.2,75060.10,0.5252,7206.09,north,1
56.4,69467.15,-0.6219,4912.63,west,1
25.0,62286.70,-1.1442,5247.99,north,0
20.2,90271.94,-1.4003,4503.69,west,1
19.7,36925.29,-0.5581,1934.66,south,0
50.3,10137.91,-0.4208,4848.40,east,0
40.6,88478.49,-1.1694,7075.80,south,0
61.5,69286.91,1.4573,9716.72,east,1
68.5,32512.29,0.0687,5397.06,south,0
23.8,54594.89,-0.8335,3168.20,east,0
37.7,72951.90,1.5302,8252.60,north,1
39.8,40192.86,0.8668,4148.03,north,0
46.4,71801.22,-0.7042,4065.14,west,0
65.3,99738.94,,4735.16,east,1
49.2,86725.32,-0.1359,6589.24,west,1
33.9,61330.13,0.7699,1169.04,west,1
52.5,67656.03,-1.3424,5100.27,west,0
35.1,44934.25,1.1902,4611.42,west,0
46.9,64244.99,-0.3318,3481.20,north,1
23.1,55945.27,0.8775,9752.40,south,0
47.3,44115.56,-0.0884,102.65,north,0
42.9,37880.18,0.5331,4671.66,east,0
51.6,96382.80,0.6868,5360.60,north,1
47.5,63421.80,1.3315,5387.82,east,1
47.8,43610.92,-0.6528,9161.72,west,0
56.3,54349.27,1.9287,-1438.06,east,1
24.9,88457.02,-1.2079,3770.18,north,1
57.1,90838.92,0.3640,2181.28,west,1
50.4,50889.62,0.7255,586.58,east,1
53.8,65368.76,0.0808,2990.08,south,1
38.8,77796.51,0.9338,5973.45,south,0
22.4,55680.23,-1.5431,3924.35,west,0
65.9,40864.42,0.0127,10501.85,east,0
61.0,44443.02,1.0448,265.15,west,1
68.8,62058.71,0.0700,5768.18,east,1
41.9,48065.95,-1.0340,5676.94,east,0
64.0,38708.85,0.2160,5147.54,south,1
63.3,57644.26,0.2469,6688.67,east,1
46.6,78509.83,-0.9181,4073.10,north,1
64.8,74055.91,1.3689,6312.52,east,1
60.4,57766.97,-0.4696,4102.18,south,0
23.3,95943.31,-0.9545,3398.09,north,1
25.0,47807.38,0.1676,2122.25,south,0
39.2,60498.68,-0.5828,3598.26,south,0
45.7,37443.46,-0.1273,6975.59,south,0
51.9,,0.2943,3414.91,north,1
47.3,59600.89,-0.3481,6994.95,west,0
63.6,31776.07,0.6468,4315.95,south,0
59.6,47032.46,0.3542,4868.45,east,1
23.3,93918.92,1.2625,8702.82,south,1
35.6,74721.54,-0.9214,1451.52,east,1
64.2,63792.07,0.1293,4652.69,south,0
57.3,77250.26,0.3182,7556.39,north,1
18.8,33255.27,0.3473,6583.35,west,0
50.6,47015.48,-2.0084,6044.33,north,0
24.6,38097.43,-0.9858,9038.20,east,0
44.2,46998.85,0.3877,3635.49,east,0
69.7,54943.17,0.6310,5311.53,north,1
21.9,71230.82,0.0981,10148.57,north,1
60.8,79758.70,0.2474,1561.76,north,1
43.2,79252.35,1.2744,6604.26,east,1
68.9,109726.43,-0.2803,6747.27,north,1
62.7,52934.93,-0.6854,5954.05,south,0
21.4,61405.91,1.5429,6268.11,north,1
51.5,70826.38,0.6720,2564.81,north,1
62.7,46939.55,-0.0937,5474.36,south,0
32.5,56596.92,-0.6356,4689.23,west,0
54.6,69026.46,1.6524,6135.84,south,1
31.2,45945.53,-0.2022,5515.28,south,0
28.7,70119.20,-0.7308,10460.90,west,1
35.3,83596.57,1.3213,7992.50,south,1
33.2,41772.81,-1.3806,11280.59,north,0
68.0,20882.16,-0.0781,8032.14,north,0
30.2,63173.87,0.6884,6354.67,north,1
40.1,43080.78,-0.2102,7275.96,east,0
43.3,64763.18,-0.4388,8976.37,north,1
53.9,53634.77,0.5006,2755.12,east,1
68.4,67086.68,-1.1269,740.99,south,0
49.9,81868.31,-0.1416,922.20,south,1
62.8,76244.01,0.7798,7333.70,north,1
24.8,55236.05,-1.0091,4107.86,west,0
52.4,40725.23,1.4358,4258.93,north,1
27.0,17220.70,-0.1364,5440.68,north,0
63.3,22744.74,-0.0043,7430.09,north,0
49.0,47345.59,-0.3981,3960.70,west,0
25.1,63256.69,0.6385,2737.48,east,1
62.2,49405.92,-0.3975,3657.90,north,0
45.3,50787.13,0.2937,7320.28,north,1
43.3,32845.31,1.3092,4554.06,south,0
22.2,31867.52,1.3031,6846.45,north,0
65.2,30487.32,,8057.73,north,0
44.7,72346.51,1.3971,4316.54,south,1
63.0,25806.33,-0.4143,2697.40,west,0
21.9,73223.87,0.3678,1498.48,west,1
53.3,44931.07,0.1718,3528.44,north,1
37.5,70588.33,0.3452,2038.93,east,1
45.9,65218.14,-0.5221,5632.09,east,1
50.5,74361.80,0.6452,1241.23,east,1
60.9,82060.49,1.0668,5534.06,east,1
66.0,46760.26,-0.4993,3818.58,west,0
26.7,43349.15,0.0529,7316.40,east,0
62.7,52804.06,0.8694,1822.73,east,1
24.1,46770.04,1.1270,5289.25,south,0
18.6,72337.72,0.3974,7082.37,west,1
33.7,58443.08,0.3337,345.27,east,1
32.8,60517.72,0.5446,6004.17,south,1
58.1,67829.77,-0.2636,3372.11,west,0
47.1,51898.55,0.3980,2284.43,south,1
38.2,79956.14,-0.2041,564.32,east,1
59.1,27401.12,-0.2705,5130.97,north,0
66.7,64437.63,-2.2460,3197.49,south,0
51.3,69170.63,-1.7005,3847.45,east,0
52.0,46482.51,0.4301,7086.18,west,0
62.8,47796.69,0.7963,-3919.48,south,1
33.2,76341.68,0.5045,7518.68,west,1
69.8,54447.71,0.1655,11552.27,south,0
27.2,25755.60,-0.2339,4706.27,south,0
20.4,35973.39,0.6179,3747.25,east,0
60.8,78131.57,-0.3321,4585.27,south,0
27.1,44327.41,0.0566,7515.83,north,1
35.4,83529.37,1.5353,12070.05,west,1
44.7,84579.83,-1.3045,2502.86,east,1
23.8,56458.89,-0.5293,-4002.93,east,0
40.0,69773.28,-0.1813,5770.70,west,1
36.4,45237.93,-1.8280,4658.43,west,0
22.5,52811.72,-1.1115,4412.77,west,0
49.4,47509.99,1.1006,4235.42,south,1
41.5,70554.14,0.5623,-1499.64,south,1
26.3,37030.69,-0.0806,5787.88,east,0
59.0,57636.76,,2764.37,east,1
39.3,60870.96,-0.9155,5724.68,north,0
19.3,69227.35,1.9367,3458.77,west,1
63.7,21960.49,-0.0109,2230.26,north,0
39.3,27926.09,-0.5400,-467.36,east,0
22.8,44180.74,1.1220,8937.24,south,0
33.0,55916.40,0.5671,4636.44,west,1
31.3,62405.59,0.2494,5902.15,east,1
20.3,63342.49,-0.0659,9394.24,south,1
35.2,95997.78,-1.7320,6349.00,west,1
26.8,71593.57,-1.9973,5585.85,east,1
29.1,70384.88,0.0473,-1887.93,north,1
53.1,51123.75,0.9935,8223.31,north,1
26.2,73867.36,-0.7348,7457.33,east,1
19.1,72208.98,0.1344,1590.39,north,1
27.3,71832.27,-1.4954,394.77,north,1
33.4,57802.26,-1.4281,5988.72,south,1
26.6,70973.53,-0.0136,4361.28,west,0
49.1,87091.29,0.7285,9093.79,east,1
63.7,45547.57,0.7714,988.00,north,1
61.2,21155.82,1.2240,4655.64,east,1
42.5,74457.82,-0.7430,6737.31,east,1
58.8,72908.30,-0.1242,6177.06,south,0
59.1,55646.40,0.8111,1222.61,south,1
51.0,51839.91,-0.9687,661.29,west,0
59.7,109085.17,-0.2640,3489.53,east,1
37.7,51455.32,0.0349,11104.77,south,0
56.9,37959.36,0.0177,2485.92,north,0
45.2,51220.53,0.9004,3507.99,south,1
56.4,68724.07,0.4537,7392.31,south,1
56.4,48814.32,-0.3992,6187.40,south,0
21.4,52784.59,-2.2530,8874.95,west,1
61.4,65199.53,0.8139,2849.37,north,1
19.9,52060.22,1.0139,2899.44,east,1
40.2,62003.33,0.5356,7261.17,north,1
48.7,58971.87,0.3836,4177.26,west,1
60.8,40721.56,0.4700,4812.44,north,1
21.0,60998.12,1.2246,1856.53,north,1
52.9,38953.23,-0.4710,2582.22,west,0
35.9,76374.45,-0.0343,2549.65,west,1
20.1,43027.26,-0.9497,3007.66,west,0
35.3,55437.36,-0.1855,2769.25,east,0
51.3,27195.29,-0.7797,3908.11,north,0
22.3,51703.66,-0.7785,3827.09,north,1
62.1,37350.91,-1.9267,7989.01,north,0
20.2,86359.44,-0.0680,10020.34,south,1
30.4,57511.44,1.0223,3871.02,west,1
35.1,68999.08,-2.9342,9416.20,north,1
21.3,28411.58,1.2769,6277.16,south,0
66.1,37515.01,-0.0143,-1706.48,north,0
68.2,56618.42,-0.6492,5642.70,north,0
65.1,35406.67,0.3207,637.27,north,1
28.3,80037.90,-0.2268,8047.64,north,0
